# r numerical exact
1.97883 0.273513 0.273535
1.97913 0.273472 0.273494
1.97944 0.273431 0.273453
1.97974 0.27339 0.273412
1.98005 0.273348 0.27337
1.98035 0.273307 0.273329
1.98066 0.273266 0.273288
1.98097 0.273225 0.273247
1.98127 0.273183 0.273205
1.98158 0.273142 0.273164
1.98188 0.2731 0.273122
1.98219 0.273059 0.273081
1.98249 0.273018 0.27304
1.9828 0.272976 0.272998
1.98311 0.272935 0.272957
1.98341 0.272893 0.272915
1.98372 0.272852 0.272874
1.98403 0.27281 0.272832
1.98433 0.272769 0.272791
1.98464 0.272727 0.272749
1.98495 0.272686 0.272708
1.98525 0.272644 0.272666
1.98556 0.272603 0.272625
1.98587 0.272561 0.272583
1.98617 0.27252 0.272542
1.98648 0.272478 0.2725
1.98679 0.272436 0.272458
1.9871 0.272395 0.272417
1.9874 0.272353 0.272375
1.98771 0.272311 0.272333
1.98802 0.27227 0.272292
1.98833 0.272228 0.27225
1.98864 0.272186 0.272208
1.98895 0.272144 0.272167
1.98925 0.272103 0.272125
1.98956 0.272061 0.272083
1.98987 0.272019 0.272041
1.99018 0.271977 0.271999
1.99049 0.271935 0.271958
1.9908 0.271894 0.271916
1.99111 0.271852 0.271874
1.99142 0.27181 0.271832
1.99173 0.271768 0.27179
1.99204 0.271726 0.271748
1.99235 0.271684 0.271706
1.99266 0.271642 0.271664
1.99297 0.2716 0.271622
1.99328 0.271558 0.27158
1.99359 0.271516 0.271538
1.9939 0.271474 0.271496
1.99421 0.271432 0.271454
1.99452 0.27139 0.271412
1.99483 0.271348 0.27137
1.99514 0.271306 0.271328
1.99545 0.271264 0.271286
1.99576 0.271222 0.271244
1.99607 0.27118 0.271202
1.99639 0.271137 0.27116
1.9967 0.271095 0.271118
1.99701 0.271053 0.271075
1.99732 0.271011 0.271033
1.99763 0.270969 0.270991
1.99794 0.270926 0.270949
1.99826 0.270884 0.270907
1.99857 0.270842 0.270864
1.99888 0.2708 0.270822
1.99919 0.270757 0.27078
1.99951 0.270715 0.270737
1.99982 0.270673 0.270695
2.00013 0.27063 0.270653
2.00044 0.270588 0.27061
2.00076 0.270546 0.270568
2.00107 0.270503 0.270526
2.00138 0.270461 0.270483
2.0017 0.270418 0.270441
2.00201 0.270376 0.270398
2.00232 0.270333 0.270356
2.00264 0.270291 0.270313
2.00295 0.270248 0.270271
2.00327 0.270206 0.270228
2.00358 0.270163 0.270186
2.0039 0.270121 0.270143
2.00421 0.270078 0.270101
2.00452 0.270036 0.270058
2.00484 0.269993 0.270016
2.00515 0.26995 0.269973
2.00547 0.269908 0.26993
2.00578 0.269865 0.269888
2.0061 0.269822 0.269845
2.00641 0.26978 0.269802
2.00673 0.269737 0.26976
2.00705 0.269694 0.269717
2.00736 0.269652 0.269674
2.00768 0.269609 0.269632
2.00799 0.269566 0.269589
2.00831 0.269523 0.269546
2.00863 0.269481 0.269503
2.00894 0.269438 0.26946
2.00926 0.269395 0.269418
2.00958 0.269352 0.269375
2.00989 0.269309 0.269332
2.01021 0.269266 0.269289
2.01053 0.269223 0.269246
2.01084 0.26918 0.269203
2.01116 0.269137 0.26916
2.01148 0.269094 0.269117
2.0118 0.269052 0.269074
2.01211 0.269009 0.269031
2.01243 0.268965 0.268988
2.01275 0.268922 0.268945
2.01307 0.268879 0.268902
2.01339 0.268836 0.268859
2.0137 0.268793 0.268816
2.01402 0.26875 0.268773
2.01434 0.268707 0.26873
2.01466 0.268664 0.268687
2.01498 0.268621 0.268644
2.0153 0.268578 0.2686
2.01562 0.268534 0.268557
2.01594 0.268491 0.268514
2.01625 0.268448 0.268471
2.01657 0.268405 0.268428
2.01689 0.268362 0.268384
2.01721 0.268318 0.268341
2.01753 0.268275 0.268298
2.01785 0.268232 0.268255
2.01817 0.268188 0.268211
2.01849 0.268145 0.268168
2.01881 0.268102 0.268125
2.01913 0.268058 0.268081
2.01946 0.268015 0.268038
2.01978 0.267971 0.267994
2.0201 0.267928 0.267951
2.02042 0.267885 0.267907
2.02074 0.267841 0.267864
2.02106 0.267798 0.267821
2.02138 0.267754 0.267777
2.0217 0.267711 0.267734
2.02203 0.267667 0.26769
2.02235 0.267624 0.267646
2.02267 0.26758 0.267603
2.02299 0.267536 0.267559
2.02331 0.267493 0.267516
2.02364 0.267449 0.267472
2.02396 0.267406 0.267429
2.02428 0.267362 0.267385
2.0246 0.267318 0.267341
2.02493 0.267274 0.267298
2.02525 0.267231 0.267254
2.02557 0.267187 0.26721
2.0259 0.267143 0.267166
2.02622 0.2671 0.267123
2.02654 0.267056 0.267079
2.02687 0.267012 0.267035
2.02719 0.266968 0.266991
2.02751 0.266924 0.266947
2.02784 0.26688 0.266904
2.02816 0.266837 0.26686
2.02849 0.266793 0.266816
2.02881 0.266749 0.266772
2.02914 0.266705 0.266728
2.02946 0.266661 0.266684
2.02979 0.266617 0.26664
2.03011 0.266573 0.266596
2.03044 0.266529 0.266552
2.03076 0.266485 0.266508
2.03109 0.266441 0.266464
2.03141 0.266397 0.26642
2.03174 0.266353 0.266376
2.03206 0.266309 0.266332
2.03239 0.266265 0.266288
2.03271 0.266221 0.266244
2.03304 0.266177 0.2662
2.03337 0.266132 0.266156
2.03369 0.266088 0.266111
2.03402 0.266044 0.266067
2.03435 0.266 0.266023
2.03467 0.265956 0.265979
2.035 0.265911 0.265935
2.03533 0.265867 0.26589
2.03566 0.265823 0.265846
2.03598 0.265779 0.265802
2.03631 0.265734 0.265758
2.03664 0.26569 0.265713
2.03697 0.265646 0.265669
2.03729 0.265601 0.265625
2.03762 0.265557 0.26558
2.03795 0.265512 0.265536
2.03828 0.265468 0.265491
2.03861 0.265424 0.265447
2.03894 0.265379 0.265402
2.03926 0.265335 0.265358
2.03959 0.26529 0.265314
2.03992 0.265246 0.265269
2.04025 0.265201 0.265224
2.04058 0.265157 0.26518
2.04091 0.265112 0.265135
2.04124 0.265067 0.265091
2.04157 0.265023 0.265046
2.0419 0.264978 0.265002
2.04223 0.264934 0.264957
2.04256 0.264889 0.264912
2.04289 0.264844 0.264868
2.04322 0.2648 0.264823
2.04355 0.264755 0.264778
2.04388 0.26471 0.264734
2.04421 0.264665 0.264689
2.04454 0.264621 0.264644
2.04488 0.264576 0.264599
2.04521 0.264531 0.264555
2.04554 0.264486 0.26451
2.04587 0.264441 0.264465
2.0462 0.264397 0.26442
2.04653 0.264352 0.264375
2.04687 0.264307 0.26433
2.0472 0.264262 0.264285
2.04753 0.264217 0.264241
2.04786 0.264172 0.264196
2.04819 0.264127 0.264151
2.04853 0.264082 0.264106
2.04886 0.264037 0.264061
2.04919 0.263992 0.264016
2.04953 0.263947 0.263971
2.04986 0.263902 0.263926
2.05019 0.263857 0.263881
2.05053 0.263812 0.263835
2.05086 0.263767 0.26379
2.05119 0.263722 0.263745
2.05153 0.263676 0.2637
2.05186 0.263631 0.263655
2.0522 0.263586 0.26361
2.05253 0.263541 0.263565
2.05286 0.263496 0.263519
2.0532 0.26345 0.263474
2.05353 0.263405 0.263429
2.05387 0.26336 0.263384
2.0542 0.263315 0.263338
2.05454 0.263269 0.263293
2.05487 0.263224 0.263248
2.05521 0.263179 0.263202
2.05555 0.263133 0.263157
2.05588 0.263088 0.263112
2.05622 0.263042 0.263066
2.05655 0.262997 0.263021
2.05689 0.262952 0.262975
2.05723 0.262906 0.26293
2.05756 0.262861 0.262885
2.0579 0.262815 0.262839
2.05824 0.26277 0.262794
2.05857 0.262724 0.262748
2.05891 0.262679 0.262702
2.05925 0.262633 0.262657
2.05958 0.262587 0.262611
2.05992 0.262542 0.262566
2.06026 0.262496 0.26252
2.0606 0.262451 0.262474
2.06094 0.262405 0.262429
2.06127 0.262359 0.262383
2.06161 0.262314 0.262337
2.06195 0.262268 0.262292
2.06229 0.262222 0.262246
2.06263 0.262176 0.2622
2.06297 0.262131 0.262155
2.0633 0.262085 0.262109
2.06364 0.262039 0.262063
2.06398 0.261993 0.262017
2.06432 0.261947 0.261971
2.06466 0.261901 0.261925
2.065 0.261856 0.26188
2.06534 0.26181 0.261834
2.06568 0.261764 0.261788
2.06602 0.261718 0.261742
2.06636 0.261672 0.261696
2.0667 0.261626 0.26165
2.06704 0.26158 0.261604
2.06738 0.261534 0.261558
2.06772 0.261488 0.261512
2.06807 0.261442 0.261466
2.06841 0.261396 0.26142
2.06875 0.26135 0.261374
2.06909 0.261303 0.261328
2.06943 0.261257 0.261281
2.06977 0.261211 0.261235
2.07011 0.261165 0.261189
2.07046 0.261119 0.261143
2.0708 0.261073 0.261097
2.07114 0.261026 0.261051
2.07148 0.26098 0.261004
2.07183 0.260934 0.260958
2.07217 0.260888 0.260912
2.07251 0.260841 0.260866
2.07285 0.260795 0.260819
2.0732 0.260749 0.260773
2.07354 0.260702 0.260727
2.07388 0.260656 0.26068
2.07423 0.26061 0.260634
2.07457 0.260563 0.260587
2.07492 0.260517 0.260541
2.07526 0.26047 0.260495
2.0756 0.260424 0.260448
2.07595 0.260377 0.260402
2.07629 0.260331 0.260355
2.07664 0.260284 0.260309
2.07698 0.260238 0.260262
2.07733 0.260191 0.260215
2.07767 0.260145 0.260169
2.07802 0.260098 0.260122
2.07836 0.260051 0.260076
2.07871 0.260005 0.260029
2.07905 0.259958 0.259982
2.0794 0.259911 0.259936
2.07975 0.259865 0.259889
2.08009 0.259818 0.259842
2.08044 0.259771 0.259796
2.08079 0.259724 0.259749
2.08113 0.259678 0.259702
2.08148 0.259631 0.259655
2.08183 0.259584 0.259608
2.08217 0.259537 0.259562
2.08252 0.25949 0.259515
2.08287 0.259443 0.259468
2.08322 0.259397 0.259421
2.08356 0.25935 0.259374
2.08391 0.259303 0.259327
2.08426 0.259256 0.25928
2.08461 0.259209 0.259233
2.08496 0.259162 0.259186
2.0853 0.259115 0.259139
2.08565 0.259068 0.259092
2.086 0.259021 0.259045
2.08635 0.258974 0.258998
2.0867 0.258927 0.258951
2.08705 0.25888 0.258904
2.0874 0.258832 0.258857
2.08775 0.258785 0.25881
2.0881 0.258738 0.258763
2.08845 0.258691 0.258716
2.0888 0.258644 0.258668
2.08915 0.258597 0.258621
2.0895 0.258549 0.258574
2.08985 0.258502 0.258527
2.0902 0.258455 0.258479
2.09055 0.258407 0.258432
2.0909 0.25836 0.258385
2.09125 0.258313 0.258337
2.0916 0.258265 0.25829
2.09195 0.258218 0.258243
2.09231 0.258171 0.258195
2.09266 0.258123 0.258148
2.09301 0.258076 0.258101
2.09336 0.258028 0.258053
2.09371 0.257981 0.258006
2.09407 0.257933 0.257958
2.09442 0.257886 0.257911
2.09477 0.257838 0.257863
2.09512 0.257791 0.257816
2.09548 0.257743 0.257768
2.09583 0.257696 0.25772
2.09618 0.257648 0.257673
2.09654 0.2576 0.257625
2.09689 0.257553 0.257578
2.09724 0.257505 0.25753
2.0976 0.257457 0.257482
2.09795 0.25741 0.257435
2.09831 0.257362 0.257387
2.09866 0.257314 0.257339
2.09901 0.257266 0.257291
2.09937 0.257219 0.257244
2.09972 0.257171 0.257196
2.10008 0.257123 0.257148
2.10043 0.257075 0.2571
2.10079 0.257027 0.257052
2.10114 0.256979 0.257004
2.1015 0.256932 0.256956
2.10186 0.256884 0.256909
2.10221 0.256836 0.256861
2.10257 0.256788 0.256813
2.10292 0.25674 0.256765
2.10328 0.256692 0.256717
2.10364 0.256644 0.256669
2.10399 0.256596 0.256621
2.10435 0.256548 0.256573
2.10471 0.256499 0.256525
2.10506 0.256451 0.256476
2.10542 0.256403 0.256428
2.10578 0.256355 0.25638
2.10614 0.256307 0.256332
2.1065 0.256259 0.256284
2.10685 0.256211 0.256236
2.10721 0.256162 0.256187
2.10757 0.256114 0.256139
2.10793 0.256066 0.256091
2.10829 0.256018 0.256043
2.10865 0.255969 0.255994
2.109 0.255921 0.255946
2.10936 0.255873 0.255898
2.10972 0.255824 0.255849
2.11008 0.255776 0.255801
2.11044 0.255727 0.255753
2.1108 0.255679 0.255704
2.11116 0.255631 0.255656
2.11152 0.255582 0.255607
2.11188 0.255534 0.255559
2.11224 0.255485 0.25551
2.1126 0.255437 0.255462
2.11296 0.255388 0.255413
2.11332 0.25534 0.255365
2.11369 0.255291 0.255316
2.11405 0.255242 0.255268
2.11441 0.255194 0.255219
2.11477 0.255145 0.25517
2.11513 0.255096 0.255122
2.11549 0.255048 0.255073
2.11586 0.254999 0.255024
2.11622 0.25495 0.254976
2.11658 0.254902 0.254927
2.11694 0.254853 0.254878
2.11731 0.254804 0.254829
2.11767 0.254755 0.254781
2.11803 0.254706 0.254732
2.11839 0.254658 0.254683
2.11876 0.254609 0.254634
2.11912 0.25456 0.254585
2.11948 0.254511 0.254536
2.11985 0.254462 0.254487
2.12021 0.254413 0.254438
2.12058 0.254364 0.254389
2.12094 0.254315 0.254341
2.12131 0.254266 0.254292
2.12167 0.254217 0.254243
2.12204 0.254168 0.254193
2.1224 0.254119 0.254144
2.12277 0.25407 0.254095
2.12313 0.254021 0.254046
2.1235 0.253972 0.253997
2.12386 0.253922 0.253948
2.12423 0.253873 0.253899
2.12459 0.253824 0.25385
2.12496 0.253775 0.2538
2.12533 0.253726 0.253751
2.12569 0.253676 0.253702
2.12606 0.253627 0.253653
2.12643 0.253578 0.253603
2.12679 0.253529 0.253554
2.12716 0.253479 0.253505
2.12753 0.25343 0.253455
2.1279 0.253381 0.253406
2.12826 0.253331 0.253357
2.12863 0.253282 0.253307
2.129 0.253232 0.253258
2.12937 0.253183 0.253208
2.12974 0.253133 0.253159
2.1301 0.253084 0.25311
2.13047 0.253034 0.25306
2.13084 0.252985 0.25301
2.13121 0.252935 0.252961
2.13158 0.252886 0.252911
2.13195 0.252836 0.252862
2.13232 0.252786 0.252812
2.13269 0.252737 0.252763
2.13306 0.252687 0.252713
2.13343 0.252637 0.252663
2.1338 0.252588 0.252614
2.13417 0.252538 0.252564
2.13454 0.252488 0.252514
2.13491 0.252439 0.252464
2.13528 0.252389 0.252415
2.13565 0.252339 0.252365
2.13602 0.252289 0.252315
2.13639 0.252239 0.252265
2.13677 0.252189 0.252215
2.13714 0.25214 0.252165
2.13751 0.25209 0.252116
2.13788 0.25204 0.252066
2.13825 0.25199 0.252016
2.13863 0.25194 0.251966
2.139 0.25189 0.251916
2.13937 0.25184 0.251866
2.13974 0.25179 0.251816
2.14012 0.25174 0.251766
2.14049 0.25169 0.251716
2.14086 0.25164 0.251666
2.14124 0.251589 0.251615
2.14161 0.251539 0.251565
2.14199 0.251489 0.251515
2.14236 0.251439 0.251465
2.14273 0.251389 0.251415
2.14311 0.251339 0.251365
2.14348 0.251288 0.251314
2.14386 0.251238 0.251264
2.14423 0.251188 0.251214
2.14461 0.251138 0.251164
2.14498 0.251087 0.251113
2.14536 0.251037 0.251063
2.14573 0.250986 0.251013
2.14611 0.250936 0.250962
2.14649 0.250886 0.250912
2.14686 0.250835 0.250861
2.14724 0.250785 0.250811
2.14762 0.250734 0.25076
2.14799 0.250684 0.25071
2.14837 0.250633 0.250659
2.14875 0.250583 0.250609
2.14912 0.250532 0.250558
2.1495 0.250482 0.250508
2.14988 0.250431 0.250457
2.15026 0.250381 0.250407
2.15063 0.25033 0.250356
2.15101 0.250279 0.250305
2.15139 0.250229 0.250255
2.15177 0.250178 0.250204
2.15215 0.250127 0.250153
2.15253 0.250076 0.250103
2.1529 0.250026 0.250052
2.15328 0.249975 0.250001
2.15366 0.249924 0.24995
2.15404 0.249873 0.249899
2.15442 0.249822 0.249849
2.1548 0.249772 0.249798
2.15518 0.249721 0.249747
2.15556 0.24967 0.249696
2.15594 0.249619 0.249645
2.15632 0.249568 0.249594
2.1567 0.249517 0.249543
2.15709 0.249466 0.249492
2.15747 0.249415 0.249441
2.15785 0.249364 0.24939
2.15823 0.249313 0.249339
2.15861 0.249262 0.249288
2.15899 0.249211 0.249237
2.15937 0.249159 0.249186
2.15976 0.249108 0.249135
2.16014 0.249057 0.249084
2.16052 0.249006 0.249032
2.1609 0.248955 0.248981
2.16129 0.248904 0.24893
2.16167 0.248852 0.248879
2.16205 0.248801 0.248828
2.16244 0.24875 0.248776
2.16282 0.248698 0.248725
2.1632 0.248647 0.248674
2.16359 0.248596 0.248622
2.16397 0.248544 0.248571
2.16436 0.248493 0.24852
2.16474 0.248442 0.248468
2.16513 0.24839 0.248417
2.16551 0.248339 0.248365
2.1659 0.248287 0.248314
2.16628 0.248236 0.248262
2.16667 0.248184 0.248211
2.16705 0.248133 0.248159
2.16744 0.248081 0.248108
2.16782 0.248029 0.248056
2.16821 0.247978 0.248005
2.1686 0.247926 0.247953
2.16898 0.247875 0.247901
2.16937 0.247823 0.24785
2.16976 0.247771 0.247798
2.17014 0.24772 0.247746
2.17053 0.247668 0.247694
2.17092 0.247616 0.247643
2.17131 0.247564 0.247591
2.17169 0.247512 0.247539
2.17208 0.247461 0.247487
2.17247 0.247409 0.247436
2.17286 0.247357 0.247384
2.17325 0.247305 0.247332
2.17364 0.247253 0.24728
2.17402 0.247201 0.247228
2.17441 0.247149 0.247176
2.1748 0.247097 0.247124
2.17519 0.247045 0.247072
2.17558 0.246993 0.24702
2.17597 0.246941 0.246968
2.17636 0.246889 0.246916
2.17675 0.246837 0.246864
2.17714 0.246785 0.246812
2.17753 0.246733 0.24676
2.17792 0.246681 0.246708
2.17831 0.246629 0.246655
2.17871 0.246576 0.246603
2.1791 0.246524 0.246551
2.17949 0.246472 0.246499
2.17988 0.24642 0.246447
2.18027 0.246367 0.246394
2.18066 0.246315 0.246342
2.18106 0.246263 0.24629
2.18145 0.24621 0.246237
2.18184 0.246158 0.246185
2.18223 0.246106 0.246133
2.18263 0.246053 0.24608
2.18302 0.246001 0.246028
2.18341 0.245948 0.245975
2.18381 0.245896 0.245923
2.1842 0.245843 0.245871
2.18459 0.245791 0.245818
2.18499 0.245738 0.245766
2.18538 0.245686 0.245713
2.18578 0.245633 0.24566
2.18617 0.245581 0.245608
2.18657 0.245528 0.245555
2.18696 0.245475 0.245503
2.18736 0.245423 0.24545
2.18775 0.24537 0.245397
2.18815 0.245317 0.245345
2.18854 0.245265 0.245292
2.18894 0.245212 0.245239
2.18933 0.245159 0.245186
2.18973 0.245106 0.245134
2.19013 0.245054 0.245081
2.19052 0.245001 0.245028
2.19092 0.244948 0.244975
2.19132 0.244895 0.244922
2.19171 0.244842 0.244869
2.19211 0.244789 0.244816
2.19251 0.244736 0.244763
2.19291 0.244683 0.244711
2.19331 0.24463 0.244658
2.1937 0.244577 0.244605
2.1941 0.244524 0.244552
2.1945 0.244471 0.244498
2.1949 0.244418 0.244445
2.1953 0.244365 0.244392
2.1957 0.244312 0.244339
2.1961 0.244259 0.244286
2.1965 0.244206 0.244233
2.1969 0.244152 0.24418
2.1973 0.244099 0.244127
2.1977 0.244046 0.244073
2.1981 0.243993 0.24402
2.1985 0.243939 0.243967
2.1989 0.243886 0.243914
2.1993 0.243833 0.24386
2.1997 0.243779 0.243807
2.2001 0.243726 0.243754
2.2005 0.243673 0.2437
2.2009 0.243619 0.243647
2.20131 0.243566 0.243593
2.20171 0.243512 0.24354
2.20211 0.243459 0.243487
2.20251 0.243405 0.243433
2.20291 0.243352 0.24338
2.20332 0.243298 0.243326
2.20372 0.243245 0.243272
2.20412 0.243191 0.243219
2.20453 0.243138 0.243165
2.20493 0.243084 0.243112
2.20533 0.24303 0.243058
2.20574 0.242977 0.243004
2.20614 0.242923 0.242951
2.20655 0.242869 0.242897
2.20695 0.242816 0.242843
2.20736 0.242762 0.24279
2.20776 0.242708 0.242736
2.20817 0.242654 0.242682
2.20857 0.2426 0.242628
2.20898 0.242547 0.242574
2.20938 0.242493 0.24252
2.20979 0.242439 0.242467
2.21019 0.242385 0.242413
2.2106 0.242331 0.242359
2.21101 0.242277 0.242305
2.21141 0.242223 0.242251
2.21182 0.242169 0.242197
2.21223 0.242115 0.242143
2.21263 0.242061 0.242089
2.21304 0.242007 0.242035
2.21345 0.241953 0.241981
2.21386 0.241899 0.241927
2.21426 0.241845 0.241873
2.21467 0.241791 0.241818
2.21508 0.241736 0.241764
2.21549 0.241682 0.24171
2.2159 0.241628 0.241656
2.21631 0.241574 0.241602
2.21672 0.241519 0.241547
2.21713 0.241465 0.241493
2.21754 0.241411 0.241439
2.21795 0.241357 0.241384
2.21836 0.241302 0.24133
2.21877 0.241248 0.241276
2.21918 0.241193 0.241221
2.21959 0.241139 0.241167
2.22 0.241085 0.241113
2.22041 0.24103 0.241058
2.22082 0.240976 0.241004
2.22123 0.240921 0.240949
2.22164 0.240867 0.240895
2.22205 0.240812 0.24084
2.22247 0.240757 0.240786
2.22288 0.240703 0.240731
2.22329 0.240648 0.240676
2.2237 0.240594 0.240622
2.22412 0.240539 0.240567
2.22453 0.240484 0.240512
2.22494 0.24043 0.240458
2.22536 0.240375 0.240403
2.22577 0.24032 0.240348
2.22618 0.240265 0.240294
2.2266 0.240211 0.240239
2.22701 0.240156 0.240184
2.22742 0.240101 0.240129
2.22784 0.240046 0.240074
2.22825 0.239991 0.240019
2.22867 0.239936 0.239964
2.22908 0.239881 0.23991
2.2295 0.239826 0.239855
2.22991 0.239771 0.2398
2.23033 0.239716 0.239745
2.23075 0.239661 0.23969
2.23116 0.239606 0.239635
2.23158 0.239551 0.23958
2.232 0.239496 0.239525
2.23241 0.239441 0.239469
2.23283 0.239386 0.239414
2.23325 0.239331 0.239359
2.23366 0.239276 0.239304
2.23408 0.23922 0.239249
2.2345 0.239165 0.239194
2.23492 0.23911 0.239138
2.23533 0.239055 0.239083
2.23575 0.239 0.239028
2.23617 0.238944 0.238973
2.23659 0.238889 0.238917
2.23701 0.238834 0.238862
2.23743 0.238778 0.238807
2.23785 0.238723 0.238751
2.23827 0.238667 0.238696
2.23869 0.238612 0.23864
2.23911 0.238556 0.238585
2.23953 0.238501 0.23853
2.23995 0.238445 0.238474
2.24037 0.23839 0.238419
2.24079 0.238334 0.238363
2.24121 0.238279 0.238307
2.24163 0.238223 0.238252
2.24205 0.238168 0.238196
2.24247 0.238112 0.238141
2.2429 0.238056 0.238085
2.24332 0.238001 0.238029
2.24374 0.237945 0.237974
2.24416 0.237889 0.237918
2.24458 0.237833 0.237862
2.24501 0.237778 0.237806
2.24543 0.237722 0.237751
2.24585 0.237666 0.237695
2.24628 0.23761 0.237639
2.2467 0.237554 0.237583
2.24712 0.237499 0.237527
2.24755 0.237443 0.237471
2.24797 0.237387 0.237415
2.2484 0.237331 0.23736
2.24882 0.237275 0.237304
2.24925 0.237219 0.237248
2.24967 0.237163 0.237192
2.2501 0.237107 0.237136
2.25052 0.237051 0.23708
2.25095 0.236995 0.237023
2.25137 0.236939 0.236967
2.2518 0.236882 0.236911
2.25223 0.236826 0.236855
2.25265 0.23677 0.236799
2.25308 0.236714 0.236743
2.25351 0.236658 0.236687
2.25393 0.236601 0.23663
2.25436 0.236545 0.236574
2.25479 0.236489 0.236518
2.25521 0.236433 0.236462
2.25564 0.236376 0.236405
2.25607 0.23632 0.236349
2.2565 0.236264 0.236293
2.25693 0.236207 0.236236
2.25736 0.236151 0.23618
2.25779 0.236094 0.236123
2.25821 0.236038 0.236067
2.25864 0.235981 0.23601
2.25907 0.235925 0.235954
2.2595 0.235868 0.235897
2.25993 0.235812 0.235841
2.26036 0.235755 0.235784
2.26079 0.235699 0.235728
2.26122 0.235642 0.235671
2.26166 0.235585 0.235615
2.26209 0.235529 0.235558
2.26252 0.235472 0.235501
2.26295 0.235415 0.235445
2.26338 0.235359 0.235388
2.26381 0.235302 0.235331
2.26424 0.235245 0.235274
2.26468 0.235188 0.235218
2.26511 0.235131 0.235161
2.26554 0.235075 0.235104
2.26597 0.235018 0.235047
2.26641 0.234961 0.23499
2.26684 0.234904 0.234933
2.26727 0.234847 0.234876
2.26771 0.23479 0.234819
2.26814 0.234733 0.234762
2.26858 0.234676 0.234705
2.26901 0.234619 0.234648
2.26945 0.234562 0.234591
2.26988 0.234505 0.234534
2.27031 0.234448 0.234477
2.27075 0.234391 0.23442
2.27119 0.234334 0.234363
2.27162 0.234277 0.234306
2.27206 0.234219 0.234249
2.27249 0.234162 0.234192
2.27293 0.234105 0.234134
2.27337 0.234048 0.234077
2.2738 0.233991 0.23402
2.27424 0.233933 0.233963
2.27468 0.233876 0.233905
2.27511 0.233819 0.233848
2.27555 0.233761 0.233791
2.27599 0.233704 0.233733
2.27643 0.233646 0.233676
2.27686 0.233589 0.233619
2.2773 0.233532 0.233561
2.27774 0.233474 0.233504
2.27818 0.233417 0.233446
2.27862 0.233359 0.233389
